trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
506860526,1,5/26/2025 20:22,5/26/2025 20:23,4697,33.989498,-118.248001,4697,33.989498,-118.248001,15373,1,Round Trip,Walk-up,standard
506861458,7,5/26/2025 20:24,5/26/2025 20:31,4217,34.04031,-118.25827,3035,34.048401,-118.260948,14015,30,One Way,Monthly Pass,standard
506861159,5,5/26/2025 20:24,5/26/2025 20:29,4664,34.055161,-118.30899,4587,34.060791,-118.309067,14007,30,One Way,Monthly Pass,standard
506861252,6,5/26/2025 20:24,5/26/2025 20:30,4216,34.023392,-118.479637,4215,34.014309,-118.491341,14041,30,One Way,Monthly Pass,standard
506860945,2,5/26/2025 20:25,5/26/2025 20:27,4216,34.023392,-118.479637,4216,34.023392,-118.479637,06608,30,Round Trip,Monthly Pass,standard
506862192,13,5/26/2025 20:25,5/26/2025 20:38,4216,34.023392,-118.479637,4546,34.031399,-118.453629,20038,30,One Way,Monthly Pass,standard
506862183,13,5/26/2025 20:25,5/26/2025 20:38,4546,34.031399,-118.453629,4216,34.023392,-118.479637,14861,30,One Way,Monthly Pass,standard
506861367,5,5/26/2025 20:26,5/26/2025 20:31,3042,34.049301,-118.238808,3069,34.05088,-118.248253,13728,365,One Way,Annual Pass,standard
506861643,7,5/26/2025 20:26,5/26/2025 20:33,4273,34.02586,-118.284103,4479,34.031502,-118.288742,20126,30,One Way,Monthly Pass,standard
506861872,7,5/26/2025 20:27,5/26/2025 20:34,3005,34.0485,-118.258537,3011,34.041569,-118.267349,25880,30,One Way,Monthly Pass,electric
506886010,20,5/26/2025 20:27,5/26/2025 20:47,4216,34.023392,-118.479637,3000,,,05841,30,One Way,Monthly Pass,standard
506863099,22,5/26/2025 20:27,5/26/2025 20:49,4697,33.989498,-118.248001,4697,33.989498,-118.248001,15373,1,Round Trip,Walk-up,standard
506867488,69,5/26/2025 20:27,5/26/2025 21:36,4699,33.9893,-118.291191,4699,33.9893,-118.291191,06510,1,Round Trip,Walk-up,standard
506867495,68,5/26/2025 20:28,5/26/2025 21:36,4699,33.9893,-118.291191,4699,33.9893,-118.291191,20082,1,Round Trip,Walk-up,standard
506867483,67,5/26/2025 20:28,5/26/2025 21:35,4699,33.9893,-118.291191,4699,33.9893,-118.291191,14948,1,Round Trip,Walk-up,standard
506863823,27,5/26/2025 20:32,5/26/2025 20:59,4546,34.031399,-118.453629,4215,34.014309,-118.491341,13752,30,One Way,Monthly Pass,standard
506895142,710,5/26/2025 20:32,5/27/2025 8:22,4544,33.928459,-118.435204,4543,33.95718,-118.451248,15215,1,One Way,Walk-up,standard
506863745,26,5/26/2025 20:32,5/26/2025 20:58,4546,34.031399,-118.453629,4215,34.014309,-118.491341,12280,30,One Way,Monthly Pass,standard
506862729,10,5/26/2025 20:34,5/26/2025 20:44,4273,34.02586,-118.284103,4227,34.0298,-118.270309,17594,30,One Way,Monthly Pass,electric
506862263,3,5/26/2025 20:35,5/26/2025 20:38,4578,34.04298,-118.252953,3064,34.046131,-118.257591,15005,30,One Way,Monthly Pass,standard
506865911,29,5/26/2025 20:35,5/26/2025 21:04,4544,33.928459,-118.435204,4544,33.928459,-118.435204,12436,1,Round Trip,Walk-up,standard
506863068,12,5/26/2025 20:36,5/26/2025 20:48,3035,34.048401,-118.260948,4217,34.04031,-118.25827,15344,30,One Way,Monthly Pass,standard
506866474,37,5/26/2025 20:37,5/26/2025 21:14,4214,33.99556,-118.481552,4216,34.023392,-118.479637,22800,30,One Way,Monthly Pass,electric
506867504,57,5/26/2025 20:39,5/26/2025 21:36,4664,34.055161,-118.30899,4439,34.090969,-118.286247,28788,30,One Way,Monthly Pass,electric
506862865,7,5/26/2025 20:39,5/26/2025 20:46,4563,34.017448,-118.409569,4569,34.02655,-118.408463,15141,30,One Way,Monthly Pass,standard
506866678,39,5/26/2025 20:40,5/26/2025 21:19,4215,34.014309,-118.491341,4211,33.984928,-118.469963,15852,1,One Way,Walk-up,standard
506866033,24,5/26/2025 20:41,5/26/2025 21:05,4544,33.928459,-118.435204,4544,33.928459,-118.435204,06284,1,Round Trip,Walk-up,standard
506866915,40,5/26/2025 20:44,5/26/2025 21:24,4214,33.99556,-118.481552,4210,33.984341,-118.47155,05790,1,One Way,Walk-up,standard
506866299,26,5/26/2025 20:45,5/26/2025 21:11,4549,34.022449,-118.438332,4643,34.07262,-118.44944,28828,30,One Way,Monthly Pass,electric
506886028,10,5/26/2025 20:45,5/26/2025 20:55,4477,34.103851,-118.325462,3000,,,14855,30,One Way,Monthly Pass,standard
506866326,26,5/26/2025 20:45,5/26/2025 21:11,4477,34.103851,-118.325462,4534,34.10186,-118.32811,15279,30,One Way,Monthly Pass,standard
506868282,69,5/26/2025 20:47,5/26/2025 21:56,4698,33.989342,-118.282349,4698,33.989342,-118.282349,06243,1,Round Trip,Walk-up,standard
506866904,35,5/26/2025 20:49,5/26/2025 21:24,4214,33.99556,-118.481552,4210,33.984341,-118.47155,05733,1,One Way,Walk-up,standard
506865794,8,5/26/2025 20:53,5/26/2025 21:01,4524,34.06163,-118.301193,4304,34.06258,-118.290092,14846,30,One Way,Monthly Pass,standard
506865799,9,5/26/2025 20:53,5/26/2025 21:02,4524,34.06163,-118.301193,4304,34.06258,-118.290092,16006,30,One Way,Monthly Pass,standard
506865850,9,5/26/2025 20:53,5/26/2025 21:02,4206,33.998341,-118.461014,4660,33.997238,-118.446732,12364,1,One Way,Walk-up,standard
506865908,8,5/26/2025 20:55,5/26/2025 21:03,3035,34.048401,-118.260948,3035,34.048401,-118.260948,14015,30,Round Trip,Monthly Pass,standard
506866949,30,5/26/2025 20:55,5/26/2025 21:25,4214,33.99556,-118.481552,4556,34.009022,-118.425011,15996,30,One Way,Monthly Pass,standard
506866568,18,5/26/2025 20:58,5/26/2025 21:16,4537,34.098228,-118.338821,4517,34.101959,-118.338852,22538,30,One Way,Monthly Pass,electric
506865795,2,5/26/2025 20:59,5/26/2025 21:01,4215,34.014309,-118.491341,4215,34.014309,-118.491341,13859,30,Round Trip,Monthly Pass,standard
506866736,19,5/26/2025 21:01,5/26/2025 21:20,4215,34.014309,-118.491341,4214,33.99556,-118.481552,14869,30,One Way,Monthly Pass,standard
506866336,10,5/26/2025 21:01,5/26/2025 21:11,4473,34.07159,-118.282288,4538,34.06543,-118.308823,05955,30,One Way,Monthly Pass,standard
506866341,5,5/26/2025 21:07,5/26/2025 21:12,4303,34.098011,-118.287071,4437,34.105358,-118.28727,16131,30,One Way,Monthly Pass,standard
506866337,4,5/26/2025 21:08,5/26/2025 21:12,3069,34.05088,-118.248253,4672,34.045021,-118.253189,13728,30,One Way,Monthly Pass,standard
506867125,21,5/26/2025 21:09,5/26/2025 21:29,4304,34.06258,-118.290092,4293,34.062279,-118.271523,06124,30,One Way,Monthly Pass,standard
506867088,13,5/26/2025 21:15,5/26/2025 21:28,4510,34.077351,-118.264549,4510,34.077351,-118.264549,21996,30,Round Trip,Monthly Pass,electric
506866687,2,5/26/2025 21:17,5/26/2025 21:19,4273,34.02586,-118.284103,4254,34.028679,-118.284111,20133,30,One Way,Monthly Pass,standard
506866930,6,5/26/2025 21:18,5/26/2025 21:24,4569,34.02655,-118.408463,4563,34.017448,-118.409569,15141,30,One Way,Monthly Pass,standard
506869041,64,5/26/2025 21:22,5/26/2025 22:26,3014,34.05661,-118.237213,3014,34.05661,-118.237213,20257,1,Round Trip,Walk-up,standard
506867859,21,5/26/2025 21:22,5/26/2025 21:43,4442,34.098,-118.300468,4523,34.068748,-118.30928,16064,30,One Way,Monthly Pass,standard
506869015,63,5/26/2025 21:22,5/26/2025 22:25,3014,34.05661,-118.237213,3014,34.05661,-118.237213,13762,1,Round Trip,Walk-up,standard
506867121,5,5/26/2025 21:23,5/26/2025 21:28,4311,34.059689,-118.294662,4304,34.06258,-118.290092,24007,30,One Way,Monthly Pass,electric
506867288,9,5/26/2025 21:23,5/26/2025 21:32,4696,33.98938,-118.264954,4698,33.989342,-118.282349,15264,1,One Way,Walk-up,standard
506867658,11,5/26/2025 21:27,5/26/2025 21:38,4556,34.009022,-118.425011,4567,34.02018,-118.40403,16138,30,One Way,Monthly Pass,standard
506867377,5,5/26/2025 21:28,5/26/2025 21:33,4440,34.061661,-118.298241,4587,34.060791,-118.309067,13403,30,One Way,Monthly Pass,standard
506868797,49,5/26/2025 21:28,5/26/2025 22:17,4526,34.103378,-118.34919,4518,34.057968,-118.299751,24708,30,One Way,Monthly Pass,electric
506867273,2,5/26/2025 21:29,5/26/2025 21:31,4450,34.063492,-118.287163,4304,34.06258,-118.290092,15273,30,One Way,Monthly Pass,standard
506867396,5,5/26/2025 21:29,5/26/2025 21:34,4576,34.022579,-118.40551,4566,34.023392,-118.399223,25531,30,One Way,Monthly Pass,electric
506868401,28,5/26/2025 21:32,5/26/2025 22:00,4517,34.101959,-118.338852,4627,34.101849,-118.325142,22538,30,One Way,Monthly Pass,electric
506868423,26,5/26/2025 21:34,5/26/2025 22:00,4566,34.023392,-118.399223,4576,34.022579,-118.40551,22082,30,One Way,Monthly Pass,electric
506867886,10,5/26/2025 21:34,5/26/2025 21:44,4444,34.061619,-118.305573,4304,34.06258,-118.290092,15726,30,One Way,Monthly Pass,standard
506867956,7,5/26/2025 21:39,5/26/2025 21:46,4538,34.06543,-118.308823,4664,34.055161,-118.30899,05955,30,One Way,Monthly Pass,standard
506869503,62,5/26/2025 21:39,5/26/2025 22:41,4439,34.090969,-118.286247,4475,34.045181,-118.243248,25159,30,One Way,Monthly Pass,electric
506868123,12,5/26/2025 21:40,5/26/2025 21:52,4207,34.000881,-118.46891,4205,33.993771,-118.453667,16190,30,One Way,Monthly Pass,standard
506872156,93,5/26/2025 21:41,5/26/2025 23:14,4304,34.06258,-118.290092,4664,34.055161,-118.30899,24007,30,One Way,Monthly Pass,electric
506868152,11,5/26/2025 21:42,5/26/2025 21:53,4476,34.08252,-118.27272,4455,34.10936,-118.271812,17432,30,One Way,Monthly Pass,electric
506868091,7,5/26/2025 21:44,5/26/2025 21:51,4587,34.060791,-118.309067,4440,34.061661,-118.298241,13403,30,One Way,Monthly Pass,standard
506868195,9,5/26/2025 21:45,5/26/2025 21:54,4606,34.168629,-118.377068,4596,34.168331,-118.396156,15987,30,One Way,Monthly Pass,standard
506868727,29,5/26/2025 21:45,5/26/2025 22:14,4627,34.101849,-118.325142,4401,34.075611,-118.291862,05992,30,One Way,Monthly Pass,standard
506868715,28,5/26/2025 21:46,5/26/2025 22:14,4627,34.101849,-118.325142,4401,34.075611,-118.291862,15309,30,One Way,Monthly Pass,standard
506869738,60,5/26/2025 21:50,5/26/2025 22:50,4575,34.000309,-118.402527,4575,34.000309,-118.402527,15138,1,Round Trip,Walk-up,standard
506868599,13,5/26/2025 21:55,5/26/2025 22:08,3066,34.063389,-118.23616,4578,34.04298,-118.252953,19854,365,One Way,Annual Pass,electric
506868507,8,5/26/2025 21:56,5/26/2025 22:04,4563,34.017448,-118.409569,4569,34.02655,-118.408463,15141,30,One Way,Monthly Pass,standard
506869440,40,5/26/2025 21:58,5/26/2025 22:38,4443,34.022091,-118.279793,4443,34.022091,-118.279793,20027,30,Round Trip,Monthly Pass,standard
506886073,20,5/26/2025 22:01,5/26/2025 22:21,3064,34.046131,-118.257591,3000,,,12116,30,One Way,Monthly Pass,standard
506879972,265,5/26/2025 22:01,5/27/2025 2:26,4627,34.101849,-118.325142,4627,34.101849,-118.325142,22538,30,Round Trip,Monthly Pass,electric
506868822,13,5/26/2025 22:05,5/26/2025 22:18,4250,34.03017,-118.280952,3035,34.048401,-118.260948,29109,365,One Way,Annual Pass,electric
506868907,16,5/26/2025 22:05,5/26/2025 22:21,3025,34.03286,-118.268082,4247,34.033642,-118.291313,20159,30,One Way,Monthly Pass,standard
506868672,4,5/26/2025 22:08,5/26/2025 22:12,4613,34.069752,-118.445351,4643,34.07262,-118.44944,05913,30,One Way,Monthly Pass,standard
506869063,12,5/26/2025 22:14,5/26/2025 22:26,4643,34.07262,-118.44944,4614,34.07365,-118.439842,28828,30,One Way,Monthly Pass,electric
506869034,11,5/26/2025 22:15,5/26/2025 22:26,4479,34.031502,-118.288742,4479,34.031502,-118.288742,06685,30,Round Trip,Monthly Pass,standard
506868975,8,5/26/2025 22:16,5/26/2025 22:24,3066,34.063389,-118.23616,3027,34.04998,-118.247162,24059,30,One Way,Monthly Pass,electric
506869096,5,5/26/2025 22:22,5/26/2025 22:27,3006,34.04554,-118.256668,4491,34.04744,-118.24794,15609,30,One Way,Monthly Pass,standard
506869203,5,5/26/2025 22:24,5/26/2025 22:29,3027,34.04998,-118.247162,4672,34.045021,-118.253189,24049,30,One Way,Monthly Pass,electric
506869826,25,5/26/2025 22:27,5/26/2025 22:52,4614,34.07365,-118.439842,4528,34.06097,-118.444366,24833,30,One Way,Monthly Pass,electric
506879800,235,5/26/2025 22:28,5/27/2025 2:23,4439,34.090969,-118.286247,4476,34.08252,-118.27272,28788,30,One Way,Monthly Pass,electric
506869707,20,5/26/2025 22:29,5/26/2025 22:49,3035,34.048401,-118.260948,3005,34.0485,-118.258537,29109,30,One Way,Monthly Pass,electric
506869552,13,5/26/2025 22:30,5/26/2025 22:43,4672,34.045021,-118.253189,4447,34.0616,-118.28199,29100,30,One Way,Monthly Pass,electric
506869630,5,5/26/2025 22:40,5/26/2025 22:45,4524,34.06163,-118.301193,4587,34.060791,-118.309067,15111,30,One Way,Monthly Pass,standard
506872014,21,5/26/2025 22:47,5/26/2025 23:08,4700,33.9893,-118.304199,4699,33.9893,-118.291191,05905,1,One Way,Walk-up,standard
506869915,4,5/26/2025 22:51,5/26/2025 22:55,4643,34.07262,-118.44944,4614,34.07365,-118.439842,05913,30,One Way,Monthly Pass,standard
506869958,5,5/26/2025 22:53,5/26/2025 22:58,4672,34.045021,-118.253189,3063,34.048038,-118.253738,13800,30,One Way,Monthly Pass,standard
506872040,15,5/26/2025 22:54,5/26/2025 23:09,4528,34.06097,-118.444366,4643,34.07262,-118.44944,24833,30,One Way,Monthly Pass,electric
506871895,7,5/26/2025 22:56,5/26/2025 23:03,4613,34.069752,-118.445351,4487,34.062111,-118.446922,06514,1,One Way,Walk-up,standard
506871874,5,5/26/2025 22:56,5/26/2025 23:01,4614,34.07365,-118.439842,4528,34.06097,-118.444366,28828,30,One Way,Monthly Pass,electric
506910450,13,5/26/2025 22:58,5/26/2025 23:11,3063,34.048038,-118.253738,3000,,,22735,30,One Way,Monthly Pass,electric
506872437,28,5/26/2025 23:01,5/26/2025 23:29,4390,34.069271,-118.296593,4584,34.094349,-118.326363,28050,30,One Way,Monthly Pass,electric
506871963,3,5/26/2025 23:02,5/26/2025 23:05,4487,34.062111,-118.446922,4528,34.06097,-118.444366,23796,30,One Way,Monthly Pass,electric
506872638,29,5/26/2025 23:12,5/26/2025 23:41,4390,34.069271,-118.296593,4664,34.055161,-118.30899,15952,30,One Way,Monthly Pass,standard
506872482,16,5/26/2025 23:16,5/26/2025 23:32,3014,34.05661,-118.237213,4510,34.077351,-118.264549,12125,365,One Way,Annual Pass,standard
506872508,18,5/26/2025 23:17,5/26/2025 23:34,4442,34.098,-118.300468,4442,34.098,-118.300468,20171,30,Round Trip,Monthly Pass,standard
506872641,10,5/26/2025 23:31,5/26/2025 23:41,4584,34.094349,-118.326363,4537,34.098228,-118.338821,06038,30,One Way,Monthly Pass,standard
506872561,3,5/26/2025 23:33,5/26/2025 23:36,4548,34.026829,-118.393517,4566,34.023392,-118.399223,06567,30,One Way,Monthly Pass,standard
506872905,19,5/26/2025 23:35,5/26/2025 23:54,4523,34.068748,-118.30928,4523,34.068748,-118.30928,16064,30,Round Trip,Monthly Pass,standard
506872804,13,5/26/2025 23:38,5/26/2025 23:51,4698,33.989342,-118.282349,4698,33.989342,-118.282349,13994,30,Round Trip,Monthly Pass,standard
506873026,19,5/26/2025 23:39,5/26/2025 23:58,4518,34.057968,-118.299751,3026,34.063179,-118.24588,24708,30,One Way,Monthly Pass,electric
506872766,9,5/26/2025 23:40,5/26/2025 23:49,4528,34.06097,-118.444366,4643,34.07262,-118.44944,23796,1,One Way,Walk-up,electric
506872765,9,5/26/2025 23:40,5/26/2025 23:49,4528,34.06097,-118.444366,4643,34.07262,-118.44944,28828,30,One Way,Monthly Pass,electric
506873053,18,5/26/2025 23:41,5/26/2025 23:59,3035,34.048401,-118.260948,4250,34.03017,-118.280952,15318,365,One Way,Annual Pass,standard
506872807,7,5/26/2025 23:44,5/26/2025 23:51,4442,34.098,-118.300468,4452,34.102329,-118.28746,13876,30,One Way,Monthly Pass,standard
506873081,14,5/26/2025 23:46,5/27/2025 0:00,3035,34.048401,-118.260948,4491,34.04744,-118.24794,06508,30,One Way,Monthly Pass,standard
506875068,21,5/26/2025 23:46,5/27/2025 0:07,4534,34.10186,-118.32811,4517,34.101959,-118.338852,15279,1,One Way,One Day Pass,standard
506872830,4,5/26/2025 23:48,5/26/2025 23:52,3022,34.04607,-118.233093,3042,34.049301,-118.238808,15023,30,One Way,Monthly Pass,standard
506875151,21,5/26/2025 23:50,5/27/2025 0:11,3064,34.046131,-118.257591,4518,34.057968,-118.299751,13519,30,One Way,Monthly Pass,standard
506875119,13,5/26/2025 23:56,5/27/2025 0:09,4437,34.105358,-118.28727,4510,34.077351,-118.264549,16704,30,One Way,Monthly Pass,electric
506875527,36,5/27/2025 0:00,5/27/2025 0:36,4211,33.984928,-118.469963,4211,33.984928,-118.469963,13940,30,Round Trip,Monthly Pass,standard
506875375,14,5/27/2025 0:11,5/27/2025 0:25,4614,34.07365,-118.439842,4643,34.07262,-118.44944,16081,30,One Way,Monthly Pass,standard
506875331,11,5/27/2025 0:11,5/27/2025 0:22,4510,34.077351,-118.264549,4491,34.04744,-118.24794,21996,30,One Way,Monthly Pass,electric
506875420,7,5/27/2025 0:21,5/27/2025 0:28,4487,34.062111,-118.446922,4643,34.07262,-118.44944,15190,1,One Way,Walk-up,standard
506875452,3,5/27/2025 0:26,5/27/2025 0:29,4444,34.061619,-118.305573,4524,34.06163,-118.301193,15216,30,One Way,Monthly Pass,standard
506875589,4,5/27/2025 0:38,5/27/2025 0:42,3005,34.0485,-118.258537,3049,34.056969,-118.253593,29109,30,One Way,Monthly Pass,electric
506879686,95,5/27/2025 0:38,5/27/2025 2:13,4515,34.039742,-118.442268,4581,33.970242,-118.426071,29866,30,One Way,Monthly Pass,electric
506875626,6,5/27/2025 0:40,5/27/2025 0:46,4614,34.07365,-118.439842,4643,34.07262,-118.44944,06342,365,One Way,Annual Pass,standard
506875716,1,5/27/2025 0:54,5/27/2025 0:55,3035,34.048401,-118.260948,3035,34.048401,-118.260948,15169,365,Round Trip,Annual Pass,standard
506877643,18,5/27/2025 0:56,5/27/2025 1:14,3035,34.048401,-118.260948,4306,34.057652,-118.292183,15686,365,One Way,Annual Pass,standard
506877697,25,5/27/2025 1:04,5/27/2025 1:29,4543,33.95718,-118.451248,4543,33.95718,-118.451248,06141,1,Round Trip,Walk-up,standard
506877733,22,5/27/2025 1:14,5/27/2025 1:36,4643,34.07262,-118.44944,4643,34.07262,-118.44944,16081,30,Round Trip,Monthly Pass,standard
506877812,28,5/27/2025 1:30,5/27/2025 1:58,4443,34.022091,-118.279793,4443,34.022091,-118.279793,20027,30,Round Trip,Monthly Pass,standard
506879673,9,5/27/2025 2:02,5/27/2025 2:11,3035,34.048401,-118.260948,3040,34.05357,-118.266357,20030,30,One Way,Monthly Pass,standard
506879788,10,5/27/2025 2:13,5/27/2025 2:23,3040,34.05357,-118.266357,4447,34.0616,-118.28199,20030,30,One Way,Monthly Pass,standard
506880172,10,5/27/2025 2:23,5/27/2025 2:33,4447,34.0616,-118.28199,4390,34.069271,-118.296593,29100,30,One Way,Monthly Pass,electric
506880370,7,5/27/2025 2:40,5/27/2025 2:47,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15313,1,Round Trip,One Day Pass,standard
506884149,33,5/27/2025 3:32,5/27/2025 4:05,4443,34.022091,-118.279793,4443,34.022091,-118.279793,20027,30,Round Trip,Monthly Pass,standard
506884192,10,5/27/2025 4:13,5/27/2025 4:23,4645,34.023411,-118.429008,4564,34.035351,-118.434143,13695,30,One Way,Monthly Pass,standard
506884198,8,5/27/2025 4:16,5/27/2025 4:24,4537,34.098228,-118.338821,4525,34.10038,-118.341797,19998,30,One Way,Monthly Pass,standard
506886148,19,5/27/2025 5:21,5/27/2025 5:40,4564,34.035351,-118.434143,4216,34.023392,-118.479637,30572,1,One Way,Walk-up,electric
506886133,4,5/27/2025 5:22,5/27/2025 5:26,4512,34.043812,-118.264969,3035,34.048401,-118.260948,12017,30,One Way,Monthly Pass,standard
506886165,15,5/27/2025 5:26,5/27/2025 5:41,4301,34.099049,-118.291496,4301,34.099049,-118.291496,20131,30,Round Trip,Monthly Pass,standard
506886154,8,5/27/2025 5:32,5/27/2025 5:40,3042,34.049301,-118.238808,3016,34.052898,-118.241562,13976,365,One Way,Annual Pass,standard
506888151,6,5/27/2025 6:01,5/27/2025 6:07,4410,34.063351,-118.296799,4304,34.06258,-118.290092,06574,30,One Way,Monthly Pass,standard
506888137,2,5/27/2025 6:04,5/27/2025 6:06,4562,34.02697,-118.428207,4689,34.023849,-118.426071,06635,30,One Way,Monthly Pass,standard
506888209,1,5/27/2025 6:06,5/27/2025 6:07,3034,34.042061,-118.263382,3000,,,13939,365,One Way,Annual Pass,standard
506888204,5,5/27/2025 6:06,5/27/2025 6:11,4689,34.023849,-118.426071,4573,34.030472,-118.420982,24389,30,One Way,Monthly Pass,electric
506888245,5,5/27/2025 6:10,5/27/2025 6:15,4643,34.07262,-118.44944,4614,34.07365,-118.439842,23796,365,One Way,Annual Pass,electric
506888259,4,5/27/2025 6:12,5/27/2025 6:16,4573,34.030472,-118.420982,4492,34.036869,-118.425499,15581,30,One Way,Monthly Pass,standard
506888294,4,5/27/2025 6:14,5/27/2025 6:18,4518,34.057968,-118.299751,4440,34.061661,-118.298241,12120,30,One Way,Monthly Pass,standard
506888358,5,5/27/2025 6:16,5/27/2025 6:21,4587,34.060791,-118.309067,4524,34.06163,-118.301193,15111,30,One Way,Monthly Pass,standard
506888554,17,5/27/2025 6:16,5/27/2025 6:33,4492,34.036869,-118.425499,4613,34.069752,-118.445351,24253,30,One Way,Monthly Pass,electric
506888414,6,5/27/2025 6:19,5/27/2025 6:25,3027,34.04998,-118.247162,3019,34.038609,-118.260857,13896,30,One Way,Monthly Pass,standard
506888479,7,5/27/2025 6:22,5/27/2025 6:29,4524,34.06163,-118.301193,4304,34.06258,-118.290092,14979,30,One Way,Monthly Pass,standard
506888511,7,5/27/2025 6:23,5/27/2025 6:30,3014,34.05661,-118.237213,3030,34.051941,-118.24353,15456,30,One Way,Monthly Pass,standard
506891139,46,5/27/2025 6:29,5/27/2025 7:15,4215,34.014309,-118.491341,4521,33.990318,-118.412048,20063,30,One Way,Monthly Pass,standard
506888566,3,5/27/2025 6:30,5/27/2025 6:33,3014,34.05661,-118.237213,3030,34.051941,-118.24353,06433,30,One Way,Monthly Pass,standard
506888975,26,5/27/2025 6:33,5/27/2025 6:59,4556,34.009022,-118.425011,4575,34.000309,-118.402527,11994,30,One Way,Monthly Pass,standard
506888755,8,5/27/2025 6:35,5/27/2025 6:43,3014,34.05661,-118.237213,3030,34.051941,-118.24353,20209,30,One Way,Monthly Pass,standard
506888696,4,5/27/2025 6:35,5/27/2025 6:39,4491,34.04744,-118.24794,3046,34.052872,-118.24749,21996,30,One Way,Monthly Pass,electric
506888809,5,5/27/2025 6:40,5/27/2025 6:45,4601,34.161709,-118.372818,4606,34.168629,-118.377068,15700,30,One Way,Monthly Pass,standard
506888924,8,5/27/2025 6:47,5/27/2025 6:55,4474,34.110031,-118.287163,4478,34.10424,-118.273697,12305,1,One Way,Walk-up,standard
506890844,9,5/27/2025 6:52,5/27/2025 7:01,3048,34.041691,-118.235352,3042,34.049301,-118.238808,13901,30,One Way,Monthly Pass,standard
506890926,4,5/27/2025 7:01,5/27/2025 7:05,4555,34.005871,-118.429161,4554,34.00351,-118.43438,14060,30,One Way,Monthly Pass,standard
506891001,6,5/27/2025 7:02,5/27/2025 7:08,4247,34.033642,-118.291313,4448,34.03027,-118.273193,24208,30,One Way,Monthly Pass,electric
506891248,17,5/27/2025 7:05,5/27/2025 7:22,4664,34.055161,-118.30899,4390,34.069271,-118.296593,22477,30,One Way,Monthly Pass,electric
506891382,22,5/27/2025 7:07,5/27/2025 7:29,4554,34.00351,-118.43438,4566,34.023392,-118.399223,19053,30,One Way,Monthly Pass,electric
506891624,25,5/27/2025 7:12,5/27/2025 7:37,4524,34.06163,-118.301193,3005,34.0485,-118.258537,16142,30,One Way,Monthly Pass,standard
506891300,9,5/27/2025 7:16,5/27/2025 7:25,4578,34.04298,-118.252953,3034,34.042061,-118.263382,19854,30,One Way,Monthly Pass,electric
506891523,16,5/27/2025 7:17,5/27/2025 7:33,4514,34.046211,-118.451172,4528,34.06097,-118.444366,15610,30,One Way,Monthly Pass,standard
506891981,28,5/27/2025 7:20,5/27/2025 7:48,4216,34.023392,-118.479637,4652,34.02705,-118.485184,13810,30,One Way,Monthly Pass,standard
506891353,4,5/27/2025 7:24,5/27/2025 7:28,3042,34.049301,-118.238808,3022,34.04607,-118.233093,15023,30,One Way,Monthly Pass,standard
506891558,10,5/27/2025 7:24,5/27/2025 7:34,4390,34.069271,-118.296593,4628,34.05978,-118.288544,22477,30,One Way,Monthly Pass,electric
506891731,14,5/27/2025 7:27,5/27/2025 7:41,4601,34.161709,-118.372818,4605,34.152,-118.350601,12226,365,One Way,Annual Pass,standard
506891507,4,5/27/2025 7:29,5/27/2025 7:33,4512,34.043812,-118.264969,3008,34.046612,-118.262733,06401,30,One Way,Monthly Pass,standard
506892121,22,5/27/2025 7:30,5/27/2025 7:52,4213,33.995369,-118.464798,4579,33.984859,-118.431129,13699,365,One Way,Annual Pass,standard
506891755,8,5/27/2025 7:33,5/27/2025 7:41,3075,34.04211,-118.256187,3007,34.05048,-118.254593,20217,365,One Way,Walk-up,standard
506891841,10,5/27/2025 7:34,5/27/2025 7:44,4206,33.998341,-118.461014,4209,33.996239,-118.477448,15462,30,One Way,Monthly Pass,standard
506892016,14,5/27/2025 7:35,5/27/2025 7:49,3014,34.05661,-118.237213,3035,34.048401,-118.260948,15449,30,One Way,Monthly Pass,standard
506891786,7,5/27/2025 7:35,5/27/2025 7:42,3014,34.05661,-118.237213,3030,34.051941,-118.24353,15989,30,One Way,Monthly Pass,standard
506891725,3,5/27/2025 7:37,5/27/2025 7:40,4311,34.059689,-118.294662,4628,34.05978,-118.288544,12443,30,One Way,Monthly Pass,standard
506892129,13,5/27/2025 7:40,5/27/2025 7:53,4628,34.05978,-118.288544,3008,34.046612,-118.262733,22477,30,One Way,Monthly Pass,electric
506894294,19,5/27/2025 7:44,5/27/2025 8:03,4492,34.036869,-118.425499,4613,34.069752,-118.445351,15581,365,One Way,Annual Pass,standard
506892314,12,5/27/2025 7:46,5/27/2025 7:58,4644,34.061859,-118.45002,4614,34.07365,-118.439842,12014,30,One Way,Monthly Pass,standard
506892189,7,5/27/2025 7:48,5/27/2025 7:55,3014,34.05661,-118.237213,3030,34.051941,-118.24353,13668,30,One Way,Monthly Pass,standard
506894299,15,5/27/2025 7:49,5/27/2025 8:04,4476,34.08252,-118.27272,3014,34.05661,-118.237213,28788,30,One Way,Monthly Pass,electric
506894965,29,5/27/2025 7:50,5/27/2025 8:19,4645,34.023411,-118.429008,4613,34.069752,-118.445351,20069,30,One Way,Monthly Pass,standard
506892343,3,5/27/2025 7:56,5/27/2025 7:59,4643,34.07262,-118.44944,4613,34.069752,-118.445351,24833,30,One Way,Monthly Pass,electric
